"attribute","value","url","name"
"BaseID","0008774F","https://en.uesp.net/wiki/Skyrim:Abelone","Abelone(RefID: 00087750)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Abelone","Abelone(RefID: 00087750)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Abelone","Abelone(RefID: 00087750)"
"Home City","Markarth","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"House","Endon's House","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Race","Redguard","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"RefID","0001F306","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Health","65","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Stamina","80","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Primary Skills","One-handed","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Race Details","Child","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Faction(s)","CrimeFactionReach; Jeweler; MarkarthEndonsHouseFaction; TownMarkarthFaction","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Class","Child","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"BaseID","00013385","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Magicka","0","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Adara","Adara(RefID: 0001F306)"
"Added by","Dawnguard","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Location","Redwater Den","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Race","Elder","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Level","PC×1","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"RefID","xx008D7B","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Class","Citizen","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"BaseID","xx008D7A","https://en.uesp.net/wiki/Skyrim:Addict","Addict(RefID: xx008D7B)"
"Home City","Windhelm","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Location","East Empire Company","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Race","Imperial","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Level","PC×0.9 (range=6-25)","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"RefID","0001B13E","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Health","91-250","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Magicka","67-130","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Stamina","67-130","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Primary Skills","Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Essential","Yes, until the end of Rise in the East","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Follower","Yes","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"StewardHF","Yes","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Faction(s)","CrimeFactionEastmarch; PotentialFollowerFaction; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmEastEmpireFaction","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Class","Citizen","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"BaseID","0001411D","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci","Adelaisa Vendicci(RefID: 0001B13E)"
"Home City","Windhelm","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"House","Hlaalu Farm","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"RefID","00029970","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Health","75","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Primary Skills","Two-handed","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Faction(s)","CrimeFactionEastmarch; Hlaalu Farm Faction","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Class","Farmer","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"BaseID","0001411E","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Adisla","Adisla(RefID: 00029970)"
"Home City","Whiterun","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Store","Warmaiden's","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Race","Imperial","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"RefID","0001A67C","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Gold","1000 (+500 Investor; +1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Sells","See Warmaiden's","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Buys","Blacksmith (Animal Hides, Armor, Arrows, Ore/Ingots, Tools, Weapons)","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Health","95","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Stamina","70","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Primary Skills","Block, One-handed, Restoration, Smithing, Speech","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Class Details","VendorBlacksmith","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Faction(s)","CrimeFactionWhiterun; JobBlacksmithFaction; JobMerchantFaction; ServicesWhiterunWarmaidensForge; ServicesWhiterunWarmaidens; TownWhiterunFaction; Whiterun Warmaiden's Faction","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Class","Blacksmith","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"BaseID","00013BB9","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci","Adrianne Avenicci(RefID: 0001A67C)"
"Location","The Rift","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"House","Sarethi Farm","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Race","Dark Elf","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"RefID","00019E12","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Health","91","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Stamina","67","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Primary Skills","Alchemy, Destruction","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Faction(s)","CrimeFactionRift; JobFarmerFaction; Sarethi Farm Faction; Sarethi Farm House Faction","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Class","Farmer","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"BaseID","00019BFF","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Magicka","67","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi","Aduri Sarethi(RefID: 00019E12)"
"Location","Harmugstahl","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Race","Radiant","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Level","Radiant (1-25)","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"RefID","00055BEF","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Health","35-489","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Stamina","70-246","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Primary Skills","One-handed, Two-handed, Block, Light Armor","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Morality","Any Crime","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Faction(s)","Player Ally Faction","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Gender","Male","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Class","Radiant","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"BaseID","00055BA7","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Aggression","Very Aggressive","https://en.uesp.net/wiki/Skyrim:Adventurer","Adventurer(RefID: 00055BEF)"
"Home City","Whiterun","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Location","Jorrvaskr","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Level","PC×1 (range=8-50)","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"RefID","0001A697","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Training","","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Health","50+(PC-1)×8.3","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Magicka","50","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Stamina","50+(PC-1)×6.7","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Primary Skills","Archery, Light Armor, Sneak, One-handed, Speech","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Perks","None","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Class Details","TrainerMarksmanExpert","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Essential","Yes, until Glory of the Dead is completed","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"StewardHF","Yes","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Faction(s)","CompanionsCirclePlusKodlak; CompanionsCircle; CompanionsFactionMinusBrillAndVignar; GuardFaction; Marksman Trainer; PotentialFollowerFaction; PotentialMarriageFaction; The Companions 0(Cohort); TownWhiterunFaction; WIAdditem03ExclusionFaction","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Class","Thief","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"BaseID","0001A696","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Follower","Yes","https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress","Aela the Huntress(RefID: 0001A697)"
"Location","The Pale","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"House","Aeri's House","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Level","6","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"RefID","0001A6D2","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Sells","Lumber (HF)","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Health","91","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Stamina","67","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Primary Skills","Smithing, Two-handed","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Marry","Yes","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Faction(s)","AngasMillAerisHouseFaction; CrimeFactionPale; Favor001QuestGiverFaction; FavorJobsChopWoodFaction; JobLumberjackFaction; PotentialMarriageFaction; TownAngasMillFaction","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Class","Lumberjack","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"BaseID","0001360B","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Magicka","67","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Aeri","Aeri(RefID: 0001A6D2)"
"Added by","Dragonborn","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Home Town","Skaal Village","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"House","Oslaf's House","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"RefID","xx018FCE","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Health","50","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Stamina","50","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Race Details","Child","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Protected","Yes","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"AdoptHF","Yes, if orphaned","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Faction(s)","Actors in this will never fill world interaction aliases; DLC2SkaalDialogueFaction; DLC2SkaalVillageCitizenFaction; DLC2SVGreathallFaction","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Class","Dremora Class","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"BaseID","xx018FCA","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Magicka","0","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Aeta","Aeta(RefID: xx018FCE)"
"Location","Hillgrund's Tomb","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Level","1","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"RefID","000A737F","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Health","0 (Dead)","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"BaseID","000A9599","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Agna","Agna(RefID: 000A737F)"
"Home City","Morthal","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"House","Falion's House","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"RefID","0001AA5F","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Health","65","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Stamina","80","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Primary Skills","Smithing, Two-handed","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Race Details","Child","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Faction(s)","CrimeFactionHjaalmarch; MorthalFalionsHouseFaction; TownMorthalFaction","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Class","Child","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"BaseID","000135E5","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Magicka","0","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Agni","Agni(RefID: 0001AA5F)"
"Location","Fort Greymoor","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Race","Nord","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Level","4","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"RefID","00020045","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Health","75","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Stamina","60","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Primary Skills","Two-handed","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Faction(s)","BanditFriendFaction; The Dark Brotherhood; FavorExcludedFaction","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Class","Citizen","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"BaseID","00020044","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Magicka","60","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Aggression","Unaggressive","https://en.uesp.net/wiki/Skyrim:Agnis","Agnis(RefID: 00020045)"
"Location","Bloated Man's Grotto","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Race","Khajiit","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Level","Radiant (1-25)","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"RefID","000CD09C","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Health","35-489","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Magicka","25","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Stamina","70-246","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Primary Skills","One-handed, Two-handed, Block, Light Armor","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Faction(s)","DA05HunterStallFaction; DA05HuntersOfHircineFaction","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Gender","Female","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Class","Bandit","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"BaseID","000CE086","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Aggression","Aggressive","https://en.uesp.net/wiki/Skyrim:Ahjisi","Ahjisi(RefID: 000CD09C)"
"Location","Outside Dawnstar or Riften","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Race","Khajiit","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Level","5","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"RefID","0007434A","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Gold","750 (+500 Investor; +1000 Master Trader)","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Sells","See Standard Merchandise","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Buys","All","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Health","83","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Stamina","64","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Primary Skills","Sneak, Lockpicking, Pickpocket","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
"Morality","No Crime","https://en.uesp.net/wiki/Skyrim:Ahkari","Ahkari(RefID: 0007434A)"
